scenario,pathway,portable_mapping_key,exchange_type,provider_or_flow_name,provider_location,biosphere_categories,flow_unit,method_slug,impact_category,impact_unit,factor_unit,include_in_lcia,factor_value,factor_source,factor_reference,factor_notes
s_o1,BO1,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram",biosphere,"dilute, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,acidification,kg SO2-Eq,kg SO2-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram",biosphere,"dilute, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,particulate matter formation,PM2.5-Eq,PM2.5-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram",biosphere,"dilute, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,ecotoxicity: freshwater,CTUe,CTUe/kilogram,True,,,,
s_o1,BO1,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram",biosphere,"dilute, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,photochemical oxidant formation,kg O3-Eq,kg O3-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::air::natural resource > in air::kilogram,biosphere,air,,natural resource > in air,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,climate change,kg CO2-Eq,kg CO2-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::air::natural resource > in air::kilogram,biosphere,air,,natural resource > in air,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,eutrophication,kg N-Eq,kg N-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::air::natural resource > in air::kilogram,biosphere,air,,natural resource > in air,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,acidification,kg SO2-Eq,kg SO2-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::air::natural resource > in air::kilogram,biosphere,air,,natural resource > in air,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,particulate matter formation,PM2.5-Eq,PM2.5-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::air::natural resource > in air::kilogram,biosphere,air,,natural resource > in air,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,ecotoxicity: freshwater,CTUe,CTUe/kilogram,True,,,,
s_o1,BO1,biosphere::air::natural resource > in air::kilogram,biosphere,air,,natural resource > in air,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,photochemical oxidant formation,kg O3-Eq,kg O3-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::biooil::inventory indicator > output flow::kilogram,biosphere,biooil,,inventory indicator > output flow,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,climate change,kg CO2-Eq,kg CO2-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::biooil::inventory indicator > output flow::kilogram,biosphere,biooil,,inventory indicator > output flow,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,eutrophication,kg N-Eq,kg N-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::biooil::inventory indicator > output flow::kilogram,biosphere,biooil,,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,acidification,kg SO2-Eq,kg SO2-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::biooil::inventory indicator > output flow::kilogram,biosphere,biooil,,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,particulate matter formation,PM2.5-Eq,PM2.5-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::biooil::inventory indicator > output flow::kilogram,biosphere,biooil,,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,ecotoxicity: freshwater,CTUe,CTUe/kilogram,True,,,,
s_o1,BO1,biosphere::biooil::inventory indicator > output flow::kilogram,biosphere,biooil,,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,photochemical oxidant formation,kg O3-Eq,kg O3-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,,inventory indicator > output flow,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,climate change,kg CO2-Eq,kg CO2-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,,inventory indicator > output flow,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,eutrophication,kg N-Eq,kg N-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,acidification,kg SO2-Eq,kg SO2-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,particulate matter formation,PM2.5-Eq,PM2.5-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,ecotoxicity: freshwater,CTUe,CTUe/kilogram,True,,,,
s_o1,BO1,biosphere::process condensates::inventory indicator > output flow::kilogram,biosphere,process condensates,,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,photochemical oxidant formation,kg O3-Eq,kg O3-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,,inventory indicator > output flow,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,climate change,kg CO2-Eq,kg CO2-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,,inventory indicator > output flow,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,eutrophication,kg N-Eq,kg N-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,acidification,kg SO2-Eq,kg SO2-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,particulate matter formation,PM2.5-Eq,PM2.5-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,ecotoxicity: freshwater,CTUe,CTUe/kilogram,True,,,,
s_o1,BO1,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,biosphere,low-pressure steam,,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,photochemical oxidant formation,kg O3-Eq,kg O3-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::waste, construction and demolition::emission > soil::kilogram",biosphere,"waste, construction and demolition",,emission > soil,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,climate change,kg CO2-Eq,kg CO2-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::waste, construction and demolition::emission > soil::kilogram",biosphere,"waste, construction and demolition",,emission > soil,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,eutrophication,kg N-Eq,kg N-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::waste, construction and demolition::emission > soil::kilogram",biosphere,"waste, construction and demolition",,emission > soil,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,acidification,kg SO2-Eq,kg SO2-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::waste, construction and demolition::emission > soil::kilogram",biosphere,"waste, construction and demolition",,emission > soil,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,particulate matter formation,PM2.5-Eq,PM2.5-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::waste, construction and demolition::emission > soil::kilogram",biosphere,"waste, construction and demolition",,emission > soil,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,ecotoxicity: freshwater,CTUe,CTUe/kilogram,True,,,,
s_o1,BO1,"biosphere::waste, construction and demolition::emission > soil::kilogram",biosphere,"waste, construction and demolition",,emission > soil,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,photochemical oxidant formation,kg O3-Eq,kg O3-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::biogenic co2::inventory indicator > output flow::kilogram,biosphere,biogenic co2,,inventory indicator > output flow,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,climate change,kg CO2-Eq,kg CO2-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::biogenic co2::inventory indicator > output flow::kilogram,biosphere,biogenic co2,,inventory indicator > output flow,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,eutrophication,kg N-Eq,kg N-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::biogenic co2::inventory indicator > output flow::kilogram,biosphere,biogenic co2,,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,acidification,kg SO2-Eq,kg SO2-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::biogenic co2::inventory indicator > output flow::kilogram,biosphere,biogenic co2,,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,particulate matter formation,PM2.5-Eq,PM2.5-Eq/kilogram,True,,,,
s_o1,BO1,biosphere::biogenic co2::inventory indicator > output flow::kilogram,biosphere,biogenic co2,,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,ecotoxicity: freshwater,CTUe,CTUe/kilogram,True,,,,
s_o1,BO1,biosphere::biogenic co2::inventory indicator > output flow::kilogram,biosphere,biogenic co2,,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,photochemical oxidant formation,kg O3-Eq,kg O3-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::non-condensable gas, graphitization::inventory indicator > output flow::kilogram",biosphere,"non-condensable gas, graphitization",,inventory indicator > output flow,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,climate change,kg CO2-Eq,kg CO2-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::non-condensable gas, graphitization::inventory indicator > output flow::kilogram",biosphere,"non-condensable gas, graphitization",,inventory indicator > output flow,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,eutrophication,kg N-Eq,kg N-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::non-condensable gas, graphitization::inventory indicator > output flow::kilogram",biosphere,"non-condensable gas, graphitization",,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,acidification,kg SO2-Eq,kg SO2-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::non-condensable gas, graphitization::inventory indicator > output flow::kilogram",biosphere,"non-condensable gas, graphitization",,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,particulate matter formation,PM2.5-Eq,PM2.5-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::non-condensable gas, graphitization::inventory indicator > output flow::kilogram",biosphere,"non-condensable gas, graphitization",,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,ecotoxicity: freshwater,CTUe,CTUe/kilogram,True,,,,
s_o1,BO1,"biosphere::non-condensable gas, graphitization::inventory indicator > output flow::kilogram",biosphere,"non-condensable gas, graphitization",,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,photochemical oxidant formation,kg O3-Eq,kg O3-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::water out, from waste water management::inventory indicator > output flow::kilogram",biosphere,"water out, from waste water management",,inventory indicator > output flow,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,climate change,kg CO2-Eq,kg CO2-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::water out, from waste water management::inventory indicator > output flow::kilogram",biosphere,"water out, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,eutrophication,kg N-Eq,kg N-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::water out, from waste water management::inventory indicator > output flow::kilogram",biosphere,"water out, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,acidification,kg SO2-Eq,kg SO2-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::water out, from waste water management::inventory indicator > output flow::kilogram",biosphere,"water out, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,particulate matter formation,PM2.5-Eq,PM2.5-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::water out, from waste water management::inventory indicator > output flow::kilogram",biosphere,"water out, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,ecotoxicity: freshwater,CTUe,CTUe/kilogram,True,,,,
s_o1,BO1,"biosphere::water out, from waste water management::inventory indicator > output flow::kilogram",biosphere,"water out, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,photochemical oxidant formation,kg O3-Eq,kg O3-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::solids, from waste water management::inventory indicator > output flow::kilogram",biosphere,"solids, from waste water management",,inventory indicator > output flow,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,climate change,kg CO2-Eq,kg CO2-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::solids, from waste water management::inventory indicator > output flow::kilogram",biosphere,"solids, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,eutrophication,kg N-Eq,kg N-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::solids, from waste water management::inventory indicator > output flow::kilogram",biosphere,"solids, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,acidification,kg SO2-Eq,kg SO2-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::solids, from waste water management::inventory indicator > output flow::kilogram",biosphere,"solids, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,particulate matter formation,PM2.5-Eq,PM2.5-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::solids, from waste water management::inventory indicator > output flow::kilogram",biosphere,"solids, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,ecotoxicity: freshwater,CTUe,CTUe/kilogram,True,,,,
s_o1,BO1,"biosphere::solids, from waste water management::inventory indicator > output flow::kilogram",biosphere,"solids, from waste water management",,inventory indicator > output flow,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,photochemical oxidant formation,kg O3-Eq,kg O3-Eq/kilogram,True,,,,
s_o1,BO1,"biosphere::Carbon dioxide, fossil::air > urban air close to ground::kilogram",biosphere,"Carbon dioxide, fossil",,air > urban air close to ground,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,climate change,kg CO2-Eq,kg CO2-Eq/kilogram,True,,,,
